_id,,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
631b303774b46bf77a236971,32,255469,gp:AOqpTOFBqHbG3EkvN9I3nnxAU7DdArsdOTyuhp-iObGTPIYSroGLS3woS1fmE0GsVK-iQfqYNgttdUBqpLa4yQ,tushawn bailey,https://play-lh.googleusercontent.com/a-/AOh14GipK3IYJXKarnG2rpvEZBqzX7wVIOOKiLzFxP6RfJU,"Ever since their last update, I haven't been able to add txt to speech on my videos and there seems to always be a bug on the app that doesn't translate well to androids. I just want the filters to work continuously and for my txt to speech to work. It's starting to bug out how like Instagram would.",1,216,23.0.5,2022-01-30T18:29:47.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2021-03-18T05:37:50.000Z
631b303774b46bf77a236972,33,255207,gp:AOqpTOEENAjEfBEmzP_Cyg3PNIO8bNHu0MnpFHdSehnEynMMeCgJjs5s-pxIuXiFSYs6SDZcZ88BuHolVS2tOw,Saida Richardson,https://play-lh.googleusercontent.com/a-/AOh14GiEDBlAJyD1brPZISsdhKVQOTFiOcL2Kw6cEn4kNQ,"The app was good until I couldn't post anymore due to the community guidelines. I was just using the outfit rating filter and I couldn't post anymore. Then a few days later I couldn't like anything. At the top a grey rectangle will say ""You're tapping to fast. Take a break! "". I thought that was completely fine at first. I stopped liking for a while and when I tried to like another video, it would say the same thing! I tried restarting my phone but that still wouldn't work! Tiktok, fix this.",3,2076,23.0.5,2022-01-30T20:58:30.000Z,"Hi, sorry for the unpleasant experience. If your video contains inappropriate content or violates our community regulation as specified in FAQ https://www.tiktok.com/community-guidelines?lang=en, this video will be removed. We hope to see more good content from you! Thanks, TikTok Team.",2022-02-10T04:17:06.000Z
631b303774b46bf77a236973,34,250344,gp:AOqpTOGp8gI3wbBkOtOD_nHcxx5jHY3K0V-ZUzjvHGTfJM5PCEvwAhWt9KrHuj5OZa61JjypkViEbsd85aBBOg,Kristin Michels,https://play-lh.googleusercontent.com/a/AATXAJyKEt16syXUnAh9cw_xUzVXoSDFbgS-Xjg4tpRN=mo,"The only thing I dont like are the amount of ads I have watch to get into what I'm trying to do, for example.... coloring I have to watch one to open it, tons during it, another when I finish it pic, them another one to start a new one and so forth.... there's just so dang many! The app says it's free but then they get you by putting all those apps in there and try to get you to upgrade/ purchase an options for no ads. However, I am unemployed due to health issues and I'm not on disability yet.",5,893,23.0.5,2022-02-01T08:06:27.000Z,"Hi, thanks for your valuable feedback. TikTok team is committed to promoting a safe and positive environment. We respect your feedback and will continuously improve our advertising. Best regards, TikTok team",2022-02-10T04:21:11.000Z
631b303774b46bf77a236974,35,249734,gp:AOqpTOGcauFPGV_-VJSpJFq7bCWHUM7Upf9BUgDe01ufGtoIljzPrS-aUNyRp0zmTM-PrAZzdSLYtstRNWWWjA,Avery Nice,https://play-lh.googleusercontent.com/a-/AOh14Gh-PjpOEFVVdJTYtyPRHaotr0Ab9BkTduq5jpzI_Q,"Alright concept of an app, but the limit of how long you can make a video, and being able to flip to the next one without break reduces the attention spans of users. Another factor that brings my rating down is how influential people on the platform are to young people, like the trends that go around on the app. My final reason is that it's unfair to the users and they will take down whatever they want even if it follows the guidelines.",2,1476,23.0.5,2022-02-01T11:47:45.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-02-10T04:18:55.000Z
631b303774b46bf77a236975,36,245113,lg:AOqpTOEGCa_ja9lTxy4YubzjfNky2IsofbS2YEAP1sXLf5EhRn2qclmcaZUsAsAL50K8iGvqdybptCxhEHZtNQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I'm trying to get rid of some favorite sounds. It is really aggravating to do it one by one, and whenever I unadd one it brings me back to the top of my list. Really annoying and I'm seriously considering uninstalling the app because of how frustrated I am.",3,1645,23.0.5,2022-02-02T20:23:47.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2021-04-05T09:06:29.000Z
631b303774b46bf77a236976,37,237380,gp:AOqpTOFpMwpNtVT4Hp2MzllN9t9T-h68pNSPARrXcC3N1F9x2nFpkJPH6Tr3wX_6KvzCSknRMkyQPfIOCZVVtA,Amber Buckman,https://play-lh.googleusercontent.com/a-/AOh14GjFvKUpfWaqg1Q4tFNLXoa1Zh-Rtnxxm8IxLsYwGg,"I am experiencing the same issues that I'm seeing others dealing with and that is no longer being able to see or use specific filters from other videos and it is very frustrating. My husband can but I can't. I use to be able to click on the linked filter on videos and use the filter but now it's not even an option for me. I spend way too much time on this app and I've enjoyed it so much but now it's just becoming meh. I hope it gets fixed.",3,306,23.0.5,2022-02-05T03:39:23.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-02-06T23:40:27.000Z
631b303774b46bf77a236977,38,234516,gp:AOqpTOHUjrsPXfQ4ZOlL35s-gPPRjuBMvR7E32gPBHsn-jKA44QKkcNGDttOsryfC-AaXLMG9Lzltpl8vD0c8A,Chaotic Neutral Cancer,https://play-lh.googleusercontent.com/a-/AOh14GilKokpK5ewWD5_LX48318JMrXmZQhXbbayKVVNGw,"Everything was fantastic until I switched phones. I got to keep all my information and favorites, but the collection option has completely disappeared from my TikTok now, and all the videos I had organized in my collections are disorganized and I have contacted the help/support center about it and haven't gotten a response in about three days.",3,163,23.1.4,2022-02-05T21:50:46.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-02-10T04:19:41.000Z
631b303774b46bf77a236978,39,231007,gp:AOqpTOGEJ8eirexctIE_H4LKLstc4nQrs-5oTF6sTHbx7Rt9SnRrA5Q6_Ni9qK_2ObaeelHlm3yFRV3SiMaS7g,jaye smith,https://play-lh.googleusercontent.com/a-/AOh14Gi9SvjOxhg7byWgjJL_Mkar8Hb6AE6ZvRVVdOybxQ,"Compared to other social media apps, I love how simple and straightforward it is for a creator's content to gain significant reach and exposure despite their geographic location (especially as someone who lives on a tiny island in the Caribbean). I also love how friendly and supportive the Tiktok community is in general. Great app! ",5,257,23.1.4,2022-02-06T18:37:18.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-02-10T04:18:02.000Z
631b303774b46bf77a236979,40,230111,gp:AOqpTOHxWrNxGo73hj0y87ggcla6gTvyi47kBCqXUVDFQGeQA2utoWdi55BUF2-MCVvRc6fxZ5acInubP3Fx3Q,Goldfish,https://play-lh.googleusercontent.com/a/AATXAJwCT5tVF1BqswRK7-sWXgi2v_qVEOoU0HGf6qU0=mo,"No way to organize liked videos, so its impossible to find specific videos you liked to share. Would greatly benefit from a folder option for liked videos. Hard to differentiate things I havent watched, silly videos and tutorial videos when its all one mess of content. Doesnt seem to be a follow list. Cant right click to open links in new windows, so if you find a product you are interested in sharing to a friend, you cant share the link from the app. Makes the app hard to use and navigate.",2,382,23.0.5,2022-02-07T02:27:17.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-02-10T04:16:51.000Z
631b303774b46bf77a23697a,41,229388,gp:AOqpTOHufU_cID72kQhVGmCcPw9WVhiSavi4Z68XLIn0WQDPpMxsPsMHsAc1-AuePK0fyHiOg8-3PPZxO8HpiA,Janice Willis,https://play-lh.googleusercontent.com/a-/AOh14GhISZQr0PNJWTNzb0tXlfAm-oUQwWTWjORZmdDjwg,"An older version kept freezing. This issue has been resolved by updates If you're a song writer, signed up to CD Baby Pro Publishing, check that your music isn't already in the music library, and that CD Baby hasn't already agreed licensing terms with them. If you upload your own music, and the content ID filter is active,vyou will receive a copyright violation notice, even if it is your original music, which is quite annoying. However, this issue got resolved, after I reported it.",5,1678,23.0.5,2022-02-07T07:31:18.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-02-10T04:20:02.000Z
631b303774b46bf77a23697b,42,227540,gp:AOqpTOHOPGD967u6hONDgyyRc75lEOeK4EZyYYdBvJ60FdEdQ-4CP3_zOahycB_QgbYCx5tFCDD8bFKquSwRSg,Casey Klinger,https://play-lh.googleusercontent.com/a-/AOh14Ggih2Z8RVrPH4C8JqfwQ6j3S0c_oGM0lgev9gPG,"So, I love this app, trust me. Love finding new creators and seeing all the diversity across the wholw app. What I DON'T like, is the fact that all of a sudden when I'm filming a video, I hear NO SOUND whatsoever from the app. No playback from my voice, no added sound, AND the option for text-to-speech is just GONE. Weirder yet, if I actually POST the video, the sound is all there, just not when making it. All permissions are set up, I know it's not my phone... What do I do?",2,5002,23.1.4,2022-02-07T18:19:24.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-02-10T04:16:41.000Z
631b303774b46bf77a23697c,43,224823,gp:AOqpTOEPQrGpyayQJG-GrVVM0v0JcjrZj6KHqVLYAZpZnwGn1XVQcI-yeft5WQL1wHQCKlbz6IwdF_-yB2IKEw,Lord of Cinder,https://play-lh.googleusercontent.com/a-/AOh14GgIYiIVrc3FC6Q6krphy9NwPi_iA15yHv2rHZET,App crashes when I try to open it,1,0,23.1.4,2022-02-08T12:39:28.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-25T01:18:16.000Z
631b303774b46bf77a23697d,44,224359,gp:AOqpTOHauaiKpTX8kB_WWXDNpu8GiZdK8ORp52UGcsy4SD7vbYq0co_TzUcpB8yg-_iQNo_rsh09jTIK6tO6yQ,TheBlackKills,https://play-lh.googleusercontent.com/a-/AOh14GgMN8jijQWOpV54SobMVmmzbabCI0sTLbe_lFO4,"Super application mais il y a trop de musique et video qui disparaissent. Pourriez vous aussi ajouter un bouton de filtres pour les vidéos favorites, svp?",4,2,23.1.4,2022-02-08T15:01:41.000Z,"Bonjour, désolés pour cette expérience désagréable. Si ta vidéo contient un contenu inapproprié ou enfreint nos Consignes communautaires, comme indiqué dans la FAQ https://www.tiktok.com/community-guidelines?lang=en, elle sera retirée. Nous espérons voir d'autres bons contenus de ta part ! Merci, l'équipe TikTok.",2021-02-21T09:01:15.000Z
631b303774b46bf77a23697e,45,221721,gp:AOqpTOEbqWLMGEAvLVo914GxvPQWFE253YMy9Q1OkfTrkbRiSU2TUQttgIWkZVAtapBNr6d8YsCaytXAabbIAg,Ryan Jeffers,https://play-lh.googleusercontent.com/a/AATXAJwJl7WVMdQa6VZ4TjdMY-2j3Q5suQ7UU-FKuRXQ=mo,"FUN interactive app that's always growing with the times!!",5,82,23.1.4,2022-02-09T10:08:13.000Z,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback. Thanks for your support!",2020-09-28T04:56:28.000Z
631b303774b46bf77a23697f,46,219787,gp:AOqpTOGd7kdXSVMDOmc-96eYJlclOfVAFbk7MmjjM4ML7rJICn3VIliAyaIbf1Ilwx5bpvPgFzUnUm-z10t15g,Cortney Sprunger,https://play-lh.googleusercontent.com/a-/AOh14GhRRhI6pNk5V81UXjuVyhH7oXZgklH_mkSzrp2Y5A,It makes my camra really slow,5,0,23.1.4,2022-02-09T22:58:54.000Z,"Hi,

Please visit support.musical.ly/submit-a-ticket/ to provide more information of the problem you mentioned. We’ll get back to you soon.",2018-07-27T05:37:24.000Z
631b303774b46bf77a236980,47,218273,gp:AOqpTOHMfY1O_fA5qlnJGL81kak13MtTTm8ajW8cDprmnk_xBA63wX3-z0TYOR0nka_DLKKeEauiUqfDAQI2jA,Dan Parratt,https://play-lh.googleusercontent.com/a-/AOh14GiWzN5KBtVRS9hy3zaUvx8DDeuNCljMxKWQedev-a4,"Great, issue with ""live"" spam has been fixed & love that I can now organise favourites into folders. One improvement that would be nice to see is displaying who has messaged you - or better yet - displaying the content of said message, when receiving a push notification instead of just showing ""you have received a direct message"" ",4,166,23.1.4,2022-02-10T09:13:45.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-02-14T06:17:32.000Z
631b303774b46bf77a236981,48,217762,gp:AOqpTOERgUfIEOptqOvmhiV6guxC7zxLBjwv-4KEg6OCr1nUchW91eQ9dPpu6skZbQE28IH_pP21NyggpZDjSA,Anna,https://play-lh.googleusercontent.com/a/AATXAJzvnKOiQJwh80nB4tWBp6a30oCThUYq_eO88XVjAA=mo,"What's with the increase in ads??? Previously I'd get an ad every once in a while and that was fine, but now it's every 7-8 videos I'll get an ad! Ridiculous...",1,25,23.1.4,2022-02-10T12:00:12.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-23T11:45:29.000Z
631b303774b46bf77a236982,49,212705,gp:AOqpTOF_yOWHxJqmfiD9NQWworgTWmnVhwupZjobmp_-s76xoJuOWIsa30ZACW3VoEU-cH8dEHxwLQ7si7rJ3g,Alyssa Bauer,https://play-lh.googleusercontent.com/a-/AOh14GgLC1Vxr3yPk4PLMc0z_wttzyY4nnvwepzkPoOJNQ,New rating to 5 stars this app has gotten so much better since the first time I downloaded it,5,0,23.1.4,2022-02-11T23:14:44.000Z,"Hi,

Please visit bit.ly/musicallysupport to provide more information of the problem you mentioned. We’ll get back to you soon.",2016-08-11T06:08:34.000Z
631b303774b46bf77a236983,50,208468,gp:AOqpTOE4S0AaMyH5N7KWGexWmSfQucJz5QWVgPiJvsVeURnZ9_7H1v4-wrMhlgrACVdE12uXBAvSn1gJA7ixdw,Baylee Berg,https://play-lh.googleusercontent.com/a-/AOh14GhPa8o-5A4rAV7SN-X8ev5LRcpxL-4D5efHLKbuZA,"I love tiktok and creating videos and seeing them but tiktok has became more strict and almost any video that I show a little bit of my stomach it gets taken down for child nudity which it isn't and I had to create a whole new account bc my other account got banned bc to many guidelines broke which where all for child nudity and many other people and kids post videos showing their stomachs and bras and they don't get in trouble so what's so different for me.",1,1308,23.1.4,2022-02-13T02:19:39.000Z,"Hi, thanks for the high rating. TikTok team will continue to work hard to bring you a better experience. Your support is highly appreciated! Thanks, TikTok Team.",2020-11-26T09:21:43.000Z
631b303774b46bf77a236984,51,206786,gp:AOqpTOESFsi0QRCg3MSWb_S9kjxStjeHl5Qbj0nvvUwcn1KoxzVaFyJ6c8_grnRsmHOhYUOb0oAxyJ7rOEGuUw,Andy Burris,https://play-lh.googleusercontent.com/a-/AOh14GhNgiXZ2cmajEfpwatCzR7_XP6V0462mdfpUX8A9Q,"After months they finally fixed being able to use the effects directly from the camera. Because of this I raised my rating from 1 star to 3 stars. WELL IT'S BROKEN AGAIN! Back to 1 star. The notifications are still not fixed as well.",1,487,23.1.4,2022-02-13T11:32:56.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2021-11-07T00:03:05.000Z
631b303774b46bf77a236985,52,203353,gp:AOqpTOEoDOtUQkLTbQ1cwwrdwBgj-1IJMHLPIql2RU1LN5HSMdWI289Sm-b_gYluG7K8h-2bnUF6iAkiGqfalw,Filip Ratka,https://play-lh.googleusercontent.com/a-/AOh14Gj92ffpdha9O6gZxPN0Jk3_jAL-ibM35YZjz5ot,"""random"" videos keep flowing. i have no control over the feed. i am just being fed by what i am supposed to like. Sometimes sudden flow of nudity videos is annoying. but gems are hidden there. keep getting a good laugh or education. All kinds of interesting videos",4,114,23.1.4,2022-02-14T10:47:50.000Z,"Hi, thanks for your valuable feedback. We listen to and value your opinions and suggestions. If you find any inappropriate content, please report it within the app. We will review the content and take actions immediately to promote a safe and positive environment for all our users. Best regards, TikTok Team.",2021-12-14T00:23:35.000Z
631b303774b46bf77a236986,53,201950,gp:AOqpTOEDMHcRyjvuglmGu579k92FGyhRDOwvtvg1vbLG56amQgK1fo15Iw-6prXR4gLDboTPCitERcf8xjcfTg,christy sivley,https://play-lh.googleusercontent.com/a-/AOh14GjB_f7nlHL6snyHXiKIr3CqvjUaO-I_jlRar9pB,"it's awesomely entertaining and actually has a lotta great content. Christy Sivley",5,369,23.0.5,2022-02-14T20:26:42.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2020-12-15T00:41:45.000Z
631b303774b46bf77a236987,54,197782,gp:AOqpTOGRZBeiYz7rySehUy8KrJrq6mORyJi2LF7FYf8rIUh1-NX4hjPPcYhC_1E0RCjqTn6i7IEW-k2wBswSJA,Samuel Godfrey,https://play-lh.googleusercontent.com/a/AATXAJxjrLnQSSp10qN7bXMzT5GfejUoQcpbsPsOKKsG=mo,Recent update makes it crash everytime i open it,5,2,23.1.4,2022-02-16T00:49:50.000Z,"Thanks for reaching out. We're aware of an issue with Android System Webview that is causing issues in accessing apps like TikTok. Updating Webview in Google Play should resolve this issue. Thanks! The TikTok Team",2021-03-23T11:47:53.000Z
631b303774b46bf77a236988,55,196559,gp:AOqpTOF2L-NyEv-9o-8Z8hKQdN9lQBZKN1TXvpqx-f7WS83b1WMc2VcWvSRFyEKEJDu85GDlrMiDPkQp0b4yiA,veriko karanadze,https://play-lh.googleusercontent.com/a-/AOh14Gg4FY-8rufqSKelN2pPG-V37T4QRUMPlnEJ5qd1Rg,It removes my liked videos!!What the hell tiktok,2,2,23.2.5,2022-02-16T08:47:35.000Z,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose """"Report a Problem"""" on the """"Privacy and Settings"""" page TikTok team will pay attention to every user's feedback, thanks for your support!",2020-04-05T07:46:33.000Z
631b303774b46bf77a236989,56,194824,lg:AOqpTOEGog9eNtk_Bj9NU6YDVqIF2hAkiox3lIp1rvCAQNeZ0zA-JftxsXNe9Lp7lgHPR8Hn0e8zle0bv0z42w,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The antisemitism on the app is horrifying, and when you report it, it almost always comes back with ""no violation"". There are proud neo-Nazis on this app.",1,1384,23.1.4,2022-02-16T18:16:28.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2021-02-05T06:46:49.000Z
631b303774b46bf77a23698a,57,189617,gp:AOqpTOHMSB3I66-O5-ud7qBCZTe5gArEdzf-tXiCWQH4ivVf5zYoqKbkMydEWquuzJPFKozF2xoKsPG_VuhpOg,Shalia Schroeder,https://play-lh.googleusercontent.com/a/AATXAJw6js52QRMsKndhsZJmA675kzkxq6dRt5Peq7L3=mo,"App is fun, but some things, like UI, or various ""features,"" are usually beyond annoying as heck. For example, the constant getting notified for ""Lives"" is so obnoxious! I have un-installed, re-installed, cleared cache, signed in and signed out, and combinations of each (on top of toggling the settings for both, individual accounts I follow, as well as in-app settings, and still just nonstop ""so-and-so is live"" notifications. I even get notifications for people I don't even follow. I hate it.",2,3545,23.3.3,2022-02-18T05:19:50.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-02-10T04:20:49.000Z
631b303774b46bf77a23698b,58,187047,gp:AOqpTOFZGVZ_JLajIUOCKzkgVn-yfr_rsiFWzGrhZqygp-fgeQK-7Se4O6Sjxb7PHNEbckac7WSu9S6ORevuew,scopedd,https://play-lh.googleusercontent.com/a-/AOh14GgRxY2z4hbU84Aq7hydSC1c1rFxLdaxF0J-ad3U,"This app Is very good though there are many thing that can be annoying such as it is very easy to refresh whilst watching a video. Or posting a video and it gets taken down for no reason multiple times. Your account can get banned for no reason then you have to spend ages trying to create another one so I would recommend having more than one account on this app. I definitely recommend this app just don't let it annoy you so much and it is also very distracting. Dont watch it in important things.",3,1229,23.2.5,2022-02-18T18:58:17.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-06T12:47:00.000Z
631b303774b46bf77a23698c,59,183547,gp:AOqpTOFs6z14D8bzucHiRLMNP7hnsdhDFDFaMmVfL5pHdCZnVHZF8W1cWnLs7xB-5FVYbEdTpETwLDhvncTLyg,Robyn Smith,https://play-lh.googleusercontent.com/a-/AOh14GhxhL8Bl_6WwkfcRaPhnbrmQ1LU6X9LG9XzUDDW2g,"Love the breadth of info I see. Opens my mind for new pondering. Also love the how-tos for wood and metal working. During this time of limited in-person interaction, TT has filled a void that would have been tough to live with. There's lot of info that is crazy, anti-(fill in blank), but like info in the world at large, one needs to scam past that they find uninteresting. But, oh, the fun when you find a TT that interests you and you have an instant group to interact with without explanation.",5,985,23.2.5,2022-02-19T14:43:07.000Z,"Hi, thanks for choosing TikTok, your feed is personalized to you based on the videos you liked in the past. Be sure to like videos to see more similar ones and long tap Not interested that you don't want to see in your feed, which will quickly influence your feed with the stuff you want to see!",2022-03-06T12:45:59.000Z
631b303774b46bf77a23698d,60,181831,gp:AOqpTOFRBW6j4E2hdAJ5_lsyJF9gLd9U8zBCeCrvRv2yWJFTz_vIOYCqbJWqJOp9ugbvQfMglbQCPEvTJOBKrw,Janii _ex,https://play-lh.googleusercontent.com/a-/AOh14GjNWymQcLBugK1feAjtVpQTUbCY2aU3YfofhYN4mw,"Tiktok can get addictive. It also has great dances but some swear words, which isn't the best but it's a nice app. It awesome that it's free and if you don't like you can delete it. You can make all kinds of videos it's just like youtube you can make any video you would like with sound available or just us your own sounds. You can also follow all the people you know and would like to follow. You can make text people on Tiktok. It also has news and tell you about the world. Try it out.",4,157,23.3.4,2022-02-20T02:11:32.000Z,"Hi, thanks for the high rating, TikTok team will continue to work hard to bring you a better experience! Your support is highly appreciated!",2020-03-18T06:47:20.000Z
631b303774b46bf77a23698e,61,175700,gp:AOqpTOEM5295c0IpiiB31ENXk8hyLX3Be2aIL9J4g7UcP64JsISAgf3LGUI9fudiybIPM_e7DABmUQrNdo3PYQ,Chtulu Fhtagn,https://play-lh.googleusercontent.com/a/AATXAJxwH5hj8alws6WLptm0v7dYHeTsmUnIgTrFWL2h=mo,"Honestly, I'm 100% fine with the app, I'm just experiencing an issue that as far as I can tell is nowhere else. Whenever I use a filter- any filter- even if I don't take a video, all videos stop loading. Just the video bits, the sounds load perfectly. This isn't like, a bandwidth problem- no longer how long I wait, the video portion and not the sound portion is broken. Just in case they use a filter to check for these, it's a bug/glitch/issue/error etc etc",2,1479,23.2.5,2022-02-21T13:40:51.000Z,"Hi, sorry for the inconvenience. Could you please provide the issue details within the TikTok app via the following steps: 1) Go to your profile page 2) Tap on the button on the top right corner 3) Choose ""Report a Problem"" on the ""Privacy and Settings"" page. Thanks, TikTok team",2022-03-06T12:48:02.000Z
631b303774b46bf77a23698f,62,173724,gp:AOqpTOFvpxL2qCRlnMFG1yiV2gUJQyZhj0uOurODXTgvAZ81ZmgIVfI-VtTQb8I8TQck-kpVp-5btsThXsk6eg,Renu Khatiwada,https://play-lh.googleusercontent.com/a-/AOh14GgYm1jFPOd_kV-hbXSr4u4cwKSoYipW5XqpgAUhcw,Much like when I opened the tiktok and watched the video tiktok not responding says please fix it ??? ,5,1,23.2.5,2022-02-22T02:38:17.000Z,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback. Thanks for your support!",2020-10-08T07:57:12.000Z
631b303774b46bf77a236990,63,171714,gp:AOqpTOEzD8C_FT8-tRJCkKQFmweoFd3Jlf0R_B5h_c-TgaYBoIcG2sUBfSyCaQDidj-WZEBO2puK8UT0yVHKSQ,Georgia Wilks,https://play-lh.googleusercontent.com/a-/AOh14GiwF5iobEjBBuUmOFusCeGNM8QqemcB-0eKRXcHSQ,"its actually, a really good app. but i am having a problem where pinned comments, and people i follow, or im friends with dont go to the top of comments. its actually getting on my nerves at this point. apart from that the apps amazing! when this problem is fixed ill leave a  rating:D edit : its been 4, almost 5 months and this issue STILL hasnt been fixed.",3,168,23.3.4,2022-02-22T13:57:48.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2021-11-11T01:12:02.000Z
631b303774b46bf77a236991,64,168246,gp:AOqpTOHxZhrr9Du7XU5hM6N-1B38XiQgnvjLDMwgTqL9TQb6IwuAa912a0qn43Iw9-FkKUlv1s8--LXj3e1dvA,Mark Holloway,https://play-lh.googleusercontent.com/a/AATXAJzkBVuMx1kwxpgf1Lcc57JctL9D1xDtAHik-IAJ9w=mo,This app will never get anything above one star. When a app begs for 5 star. You get 1.,1,275,23.3.4,2022-02-23T11:23:43.000Z,"Thanks for choosing TikTok. If you enjoy our app, please give us a five-star rating. Your support is highly appreciated! Thanks, TikTok Team.",2021-12-12T04:30:10.000Z
631b303774b46bf77a236992,65,167561,gp:AOqpTOFlr3gnUJsr7QwM2LutlQ8lVVzAml_mJEOPwDhd3nApsbOvTb7TtpLi3bRlJ4ZfN2jxqe5ymHuUGExonw,Etika Abazi,https://play-lh.googleusercontent.com/a-/AOh14Gi9mE66lw1i1Qs4DTZ89zUfwu4owWeSFZVMpjx8Aw,"I love this app, it's amazing!! But the reason I gave it a 3 is because when I sign out or delete tik tok by accident all my drafts= LOST. It makes me mad, because I have like 100 drafts. Whenever I get a new phone, all my drafts are lost there too. This app is a 12+ there are so many 9 year olds and younger in it. There is a reason why this app is for 12 and up.",3,976,23.3.4,2022-02-23T14:27:05.000Z,"Hi, thanks for the great suggestions! We will be sure to share your suggestions with our product team for consideration. TikTok team is committed to promoting a better user experience. Thanks, TikTok Team.",2022-03-06T12:43:46.000Z
631b303774b46bf77a236993,66,167298,gp:AOqpTOHPhwWyGqAP7-rsvIoiJDCDopksiBycxmDgMVU8jMQ0KCbC4lT9bU4x3zEcRXrqXlizorNCb_uE3Kjfdg,shabnam Cassimkan,https://play-lh.googleusercontent.com/a-/AOh14Gh2tek_Mr_ytJ-wNBLBLid545PL92pz_FN_xzhQBac,"I am unable to send tiktoks to other tiktok users(friends who follow me back). I reported the issue and got a reply that says that this was done to protect users under 16+. This is why i am no longer able to use that feature. I told them that i am 23 and if they need any identity or age proof, its been 2 days and no new replies from them. Almost like they don't care about tiktok users. This is really ridiculous.",1,183,23.3.4,2022-02-23T15:44:04.000Z,"Thanks for choosing TikTok. If you enjoy our app, please give us a five-star rating. Your support is highly appreciated! Thanks, TikTok Team.",2022-02-10T04:18:14.000Z
